csv,http://dbpedia.org/ontology/agent,http://dbpedia.org/ontology/airport,http://dbpedia.org/ontology/album,http://dbpedia.org/ontology/architecturalstructure,http://dbpedia.org/ontology/baseballplayer,http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/colour,http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/currency,http://dbpedia.org/ontology/device,http://dbpedia.org/ontology/informationappliance,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/musicgenre,http://dbpedia.org/ontology/officeholder,http://dbpedia.org/ontology/organisation,http://dbpedia.org/ontology/person,http://dbpedia.org/ontology/personfunction,http://dbpedia.org/ontology/politicalparty,http://dbpedia.org/ontology/populatedplace,http://dbpedia.org/ontology/royalty,http://dbpedia.org/ontology/settlement,http://dbpedia.org/ontology/soccerclub,http://dbpedia.org/ontology/software,http://dbpedia.org/ontology/venue,http://dbpedia.org/ontology/year,position,text
TOUGH_T2D_BUS_14380604_4_3329235705746762392___company_revenue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Citigroup"";""Bank of America"";""HSBC"";""General Electric"";""JPMorgan Chase & Co."";""American International Group"";""ExxonMobil"";""Royal Dutch Shell"";""UBS"";""ING Group"";""BP"";""Toyota"";""Royal Bank of Scotland"";""BNP Paribas"";""Allianz"";""Berkshire Hathaway"";""Wal-Mart"";""Barclays"";""Chevron"";""Total S.A."""
TOUGH_T2D_BUS_14380604_4_3329235705746762392___company_revenue,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"""USA"";""USA"";""UK"";""USA"";""USA"";""USA"";""USA"";""Netherlands"";""Switzerland"";""Netherlands"";""UK"";""Japan"";""UK"";""France"";""Germany"";""USA"";""USA"";""UK"";""USA"";""France"""
TOUGH_T2D_BUS_14380604_4_3329235705746762392___company_revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"""Banking"";""Banking"";""Banking"";""Conglomerate"";""Banking"";""Insurance"";""Oil and gas"";""Oil and gas"";""Diversified Financials"";""Diversified Financials"";""Oil and gas"";""Automotive"";""Banking"";""Banking"";""Insurance"";""Diversified Financials"";""Retailing"";""Banking"";""Oil and gas"";""Oil and gas"""
TOUGH_T2D_BUS_14380604_4_3329235705746762392___company_revenue_NOISE2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Cittigroupp"";""Bank of Americaa"";""HSBCC"";""General Electricc"";""JPMorgan Chase & Co.."";""American International Groupp"";""ExxonMMobil"";""Royal Dutch Shhelll"";""UBS"";""ING Group"";""BPPP"";""Toyotaa"";""Royal Bank of Scotlandd"";""BBNP PParibas"";""Allianzz"";""Berkshire Hathawayy"";""WWal--Mart"";""Barclaysss"";""Chevronn"";""Total S.A.."""
TOUGH_T2D_BUS_14380604_4_3329235705746762392___company_revenue_NOISE2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"""USAA"";""UUSA"";""UUK"";""USA"";""USA"";""UUSA"";""UUSA"";""Netherlands"";""Switzerlandd"";""Netherlands"";""UUK"";""Japan"";""UKK"";""FFrance"";""Germany"";""USA"";""USSA"";""UK"";""USSA"";""France"""
TOUGH_T2D_BUS_14380604_4_3329235705746762392___company_revenue_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"""Banking"";""Banking"";""Banking"";""Conglomerate"";""Banking"";""Insurance"";""Oil and gas"";""Oil and gas"";""Diversified Financials"";""Diversified Financials"";""Oil and gas"";""Automotive"";""Banking"";""Banking"";""Insurance"";""Diversified Financials"";""Retailing"";""Banking"";""Oil and gas"";""Oil and gas"""
TOUGH_T2D_BUS_29414811_2_4773219892816395776___videogames_developers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"""Red Dead Redemption"";""Red Dead Redemption"";""Red Dead Redemption"";""Red Dead Redemption"";""Uncharted 2: Among Thieves"";""Uncharted 2: Among Thieves"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""The Legend of Zelda: Twilight Princess"";""The Legend of Zelda: Twilight Princess"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Halo 2"";""Halo 2"";""Prince of Persia: Sands of Time"";""Prince of Persia: Sands of Time"";""Prince of Persia: Sands of Time"";""Prince of Persia: Sands of Time"";""Metroid Prime"";""Halo Combat Evolved"";""Halo Combat Evolved"";""Halo Combat Evolved"";""Tony Hawk's Pro Skater 2"";""Tony Hawk's Pro Skater 2"";""Tony Hawk's Pro Skater 2"";""Tony Hawk's Pro Skater 2"";""Soul Calibur"";""The Legend of Zelda: Ocarina of Time"";""Goldeneye 007"";""Super Mario 64"";""Twisted Metal"";""Donkey Kong Country"";""Samurai Shodown"";""Street Fighter II"";""Sonic the Hedgehog"";""Strider"";""Ghouls 'n Ghosts"""
TOUGH_T2D_BUS_29414811_2_4773219892816395776___videogames_developers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"""Open World"";""(Third-Person) Shooter"";""Open World"";""(Third-Person) Shooter"";""Action-adventure"";""Third-person shooter"";""Open World"";""Action"";""Open World"";""Action"";""Open World"";""Action"";""Shooter"";""Shooter"";""Shooter"";""Shooter"";""Shooter"";""Shooter"";""Shooter"";""Shooter"";""Action-adventure"";""Action-adventure"";""Survival Horror"";""Survival Horror"";""Survival Horror"";""Survival Horror"";""(Third-Person) Shooter"";""(Third-Person) Shooter"";""(Third-Person) Shooter"";""(Third-Person) Shooter"";""Shooter"";""Shooter"";""Action-adventure"";""Action-adventure"";""Action-adventure"";""Action-adventure"";""Action-adventure"";""Shooter"";""Shooter"";""Shooter"";""Sports"";""Sports"";""Sports"";""Sports"";""Fighting"";""Action-adventure"";""Shooter"";""Action-platformer"";""Action-driving game"";""Action-platformer"";""Fighting"";""Fighting"";""Action-platformer"";""Action-adventure"";""Action-adventure"""
TOUGH_T2D_BUS_29414811_2_4773219892816395776___videogames_developers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"""PlayStation 3"";""PlayStation 3"";""Xbox 360"";""Xbox 360"";""PlayStation 3"";""PlayStation 3"";""Windows"";""Windows"";""PlayStation 3"";""PlayStation 3"";""Xbox 360"";""Xbox 360"";""Windows"";""Xbox 360"";""Mac OS X"";""PlayStation 3"";""Windows"";""Xbox 360"";""Mac OS X"";""PlayStation 3"";""Wii"";""Nintendo GameCube"";""GameCube"";""PlayStation 2"";""Windows"";""Wii"";""GameCube"";""PlayStation 2"";""Windows"";""Wii"";""Xbox"";""Windows"";""Xbox"";""GameCube"";""PlayStation 2"";""Windows"";""Nintendo GameCube"";""Xbox"";""Windows"";""Macintosh"";""PC"";""Nintendo 64"";""PlayStation"";""Dreamcast"";""Sega Dreamcast"";""Nintendo 64"";""Nintendo 64"";""Nintendo 64"";""PlayStation"";""Super Nintendo"";""Neo-Geo MVS"";""Super Nintendo"";""Sega Genesis"";""Sega Genesis"";""Sega Genesis"""
TOUGH_T2D_BUS_29414811_2_4773219892816395776___videogames_developers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"""Rockstar San Diego"";""Rockstar San Diego"";""Rockstar San Diego"";""Rockstar San Diego"";""Naughty Dog"";""Naughty Dog"";""Rockstar North"";""Rockstar North"";""Rockstar North"";""Rockstar North"";""Rockstar North"";""Rockstar North"";""2K Boston"";""2K Boston"";""2K Boston"";""2K Boston"";""2K Australia"";""2K Australia"";""2K Australia"";""2K Australia"";""Nintendo"";""Nintendo"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Bungie"";""Bungie"";""Ubisoft Montreal"";""Ubisoft Montreal"";""Ubisoft Montreal"";""Ubisoft Montreal"";""Nintendo"";""Bungie"";""Bungie"";""Bungie"";""Activision"";""Activision"";""Activision"";""Activision"";""Namco"";""Nintendo"";""Rare"";""Nintendo"";""SingleTrac"";""Rare"";""SNK"";""Capcom"";""Sega"";""Capcom"";""Capcom"""
TOUGH_T2D_BUS_29414811_2_4773219892816395776___videogames_developers_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"""Red Dead Redemption"";""Red Dead Redemption"";""Red Dead Redemption"";""Red Dead Redemption"";""Uncharted 2: Among Thieves"";""Uncharted 2: Among Thieves"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""Grand Theft Auto IV"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""BioShock"";""The Legend of Zelda: Twilight Princess"";""The Legend of Zelda: Twilight Princess"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Resident Evil 4"";""Halo 2"";""Halo 2"";""Prince of Persia: Sands of Time"";""Prince of Persia: Sands of Time"";""Prince of Persia: Sands of Time"";""Prince of Persia: Sands of Time"";""Metroid Prime"";""Halo Combat Evolved"";""Halo Combat Evolved"";""Halo Combat Evolved"";""Tony Hawk's Pro Skater 2"";""Tony Hawk's Pro Skater 2"";""Tony Hawk's Pro Skater 2"";""Tony Hawk's Pro Skater 2"";""Soul Calibur"";""The Legend of Zelda: Ocarina of Time"";""Goldeneye 007"";""Super Mario 64"";""Twisted Metal"";""Donkey Kong Country"";""Samurai Shodown"";""Street Fighter II"";""Sonic the Hedgehog"";""Strider"";""Ghouls 'n Ghosts"""
TOUGH_T2D_BUS_29414811_2_4773219892816395776___videogames_developers_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"""OOpen World"";""(Third-Person) Shooter"";""Open Worldd"";""(Third-Person) Shooterr"";""Action-adventuree"";""Third--person shooter"";""Open Worldd"";""Action"";""Open World"";""Actionn"";""Open World"";""Action"";""Shooterr"";""Shooter"";""Shooterr"";""Shooter"";""Shooterr"";""SShooter"";""Shooter"";""SShooter"";""Action-adventure"";""Actionn-adventure"";""Survival Horrorr"";""Survival Horrorr"";""SSurvival Horror"";""Survival Horrorr"";""(Third-Person) Shooterr"";""((Third-Person) Shooter"";""(Third-Person) Shooter"";""(Thirrd-Person) Shooter"";""Shooterr"";""Shooter"";""Action-adventuree"";""Action-adventuree"";""Action-adventure"";""Acttion-adventure"";""Action-adventuree"";""Shooter"";""Shooter"";""Shhooter"";""Sportss"";""Sports"";""Sportss"";""Sportss"";""Fightinng"";""Action-adventure"";""Shooterr"";""Action-platformer"";""Action-driving gamee"";""Action-platformer"";""Fightingg"";""Fightingg"";""Actiion-platformer"";""Action-advennture"";""Action-adventuree"""
TOUGH_T2D_BUS_29414811_2_4773219892816395776___videogames_developers_NOISE2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"""PlayStation 33"";""PlayStation 3"";""Xbox 360"";""Xbox 360"";""PlayStatiion 3"";""PlayStation 33"";""Windowss"";""Windows"";""PlayStation 33"";""PlaySttation 3"";""Xbox 360"";""Xbox 3600"";""Winndows"";""Xbox 3600"";""Mac OS XX"";""PlayStation 3"";""Windows"";""Xbox 3600"";""Mac OS XX"";""PlayStation 33"";""WWii"";""Nintendo GameCubee"";""GameCube"";""PlayStation 22"";""Windows"";""Wii"";""GameCube"";""PlayStation 2"";""WWindows"";""WWii"";""Xboxx"";""Windows"";""Xbox"";""GammeCube"";""PlayStation 2"";""Windowss"";""Nintendo GameCubee"";""Xboxx"";""Windows"";""Macintosh"";""PCC"";""Nintendo 644"";""PlayStationn"";""Dreamcast"";""Sega Dreamcastt"";""Nintendo 644"";""Nintendo 64"";""Nintendo 644"";""PlayStation"";""Super Nintendo"";""Neoo-Geo MVS"";""Super Nintendoo"";""Segga Genesis"";""Sega Genesis"";""Sega Genesis"""
TOUGH_T2D_BUS_29414811_2_4773219892816395776___videogames_developers_NOISE2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"""Rockstar San Diego"";""Rockstar San Diego"";""Rockstar San Diego"";""Rockstar San Diego"";""Naughty Dog"";""Naughty Dog"";""Rockstar North"";""Rockstar North"";""Rockstar North"";""Rockstar North"";""Rockstar North"";""Rockstar North"";""2K Boston"";""2K Boston"";""2K Boston"";""2K Boston"";""2K Australia"";""2K Australia"";""2K Australia"";""2K Australia"";""Nintendo"";""Nintendo"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Capcom"";""Bungie"";""Bungie"";""Ubisoft Montreal"";""Ubisoft Montreal"";""Ubisoft Montreal"";""Ubisoft Montreal"";""Nintendo"";""Bungie"";""Bungie"";""Bungie"";""Activision"";""Activision"";""Activision"";""Activision"";""Namco"";""Nintendo"";""Rare"";""Nintendo"";""SingleTrac"";""Rare"";""SNK"";""Capcom"";""Sega"";""Capcom"";""Capcom"""
TOUGH_T2D_GEO_14067031_0_559833072073397908___african_state_capital_currency,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Algeria"";""Angola"";""Benin"";""Bostwana"";""Burkina Faso"";""Burundi"";""Burundi"";""Cameroon"";""Cameroon"";""Cape Verde"";""Central African Republic"";""Central African Republic"";""Chad"";""Chad"";""Comoros"";""Congo, Democratic Republic of the"";""Congo, Repulic Of"";""Cote d'Ivoire"";""Dijibouti"";""Dijibouti"";""Egypt"";""Equatorial Guinea"";""Eritrea"";""Ethiopia"";""Gabon"";""Gambia, The"";""Ghana"";""Guinea"";""Guinea-Bissau"";""Kanya"";""Kanya"";""Lesotho"";""Lesotho"";""Liberia"";""Libya"";""Madagascar"";""Madagascar"";""Malawi"";""Mali"";""Mauritania"";""Mauritius"";""Morocco"";""Mozambique"";""Namibia"";""Niger"";""Nigeria"";""Rwanda"";""Rwanda"";""Sao Tome and Principe"";""Senegal"";""Seychelles"";""Sierra Leone"";""Somalia"";""Somalia"";""South Africa"";""Sudan"";""Swaziland"";""Swaziland"";""Tanzania"";""Tanzania"";""Togo"";""Tunisia"";""Uganda"";""Uganda"";""Zambia"";""Zambabwe"""
TOUGH_T2D_GEO_14067031_0_559833072073397908___african_state_capital_currency,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Arabic"";""Portuguese"";""French"";""English"";""French"";""Rundi"";""French"";""French"";""Eng."";""Portuguese"";""French"";""Sango"";""Arabic"";""French"";""Comorian"";""French"";""French"";""French"";""Arabic"";""French"";""Arabic"";""Spanish"";""nan"";""Amharic"";""French"";""English"";""English"";""French"";""Portuguese"";""Swahili"";""English"";""Sotho"";""English"";""English"";""Arabic"";""Malagasy"";""French"";""English"";""French"";""Arabic"";""English"";""Arabic"";""Portuguese"";""English"";""French"";""English"";""Rwanda"";""French"";""Portuguese"";""French"";""nan"";""English"";""Somali"";""Arabic"";""English..."";""Arabic"";""Swazi"";""English"";""Swahili"";""English"";""French"";""Arabic"";""Swahili"";""English"";""English"";""English"""
TOUGH_T2D_GEO_14067031_0_559833072073397908___african_state_capital_currency,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"""Algiers"";""Luanda"";""Porto-Novo"";""Gaborone"";""Ouagadougou"";""Bujumbuna"";""Bujumbuna"";""Yaounde"";""Yaounde"";""Praia"";""Bangui"";""Bangui"";""N'Ojamena"";""N'Ojamena"";""Moroni"";""Kinshasa"";""Brazaville"";""Abidjan"";""Djibouti"";""Djibouti"";""Cairo"";""Malabo"";""Asmara"";""Addis Ababa"";""Libreville"";""Benjul"";""Accra"";""Conakry"";""Bissau"";""Nairobi"";""Nairobi"";""Maseru"";""Maseru"";""Monrovia"";""Tripoli"";""Antananarivo"";""Antananarivo"";""Lilongwe"";""Bama Ko"";""Nouakchott"";""Porto Louis"";""Rabat"";""Maputo"";""Windhoek"";""Niamey"";""Lagos"";""Kagali"";""Kagali"";""Sao Tome"";""Dakar"";""Victoria"";""Freetown"";""Mogadishu"";""Mogadishu"";""Pretoria"";""Khartoum"";""Mbabane"";""Mbabane"";""Dar es Salaam"";""Dar es Salaam"";""Lome"";""Tunis"";""Kampela"";""Kampela"";""Lusaka"";""Harare"""
TOUGH_T2D_GEO_14067031_0_559833072073397908___african_state_capital_currency,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"""Dinar"";""New Kwanza"";""CFA franc"";""Pula"";""CFA franc"";""Brundi franc"";""Brundi franc"";""CFA franc"";""CFA franc"";""Escudo"";""CFA franc"";""CFA franc"";""CFA franc"";""CFA franc"";""Comorian franc"";""CFA franc"";""CFA franc"";""CFA franc"";""Djib franc"";""Djib franc"";""Egyptian, Pound"";""CFA franc"";""Nakfa"";""Birr"";""CFA franc"";""Dalasi"";""Cedi"";""Guinean franc"";""Guinea-Bissau peso"";""Kenya shilling"";""Kenya shilling"";""Malito (Loti)"";""Malito (Loti)"";""Liberian dollar"";""Libyan dinar"";""Madagasy franc"";""Madagasy franc"";""Malawi Kwacha"";""CFA franc"";""Ouguiya"";""Mouritian rupee"";""Morrocan dirham"";""Metical"";""Nambian dollar"";""CFA franc"";""Nigerian Naira"";""Rwandan franc"";""Rwandan franc"";""Dobra"";""CFA franc"";""Seychelles rupee"";""Leon"";""Someli Shilling"";""Someli Shilling"";""Rand"";""Sudanese dinar"";""Lulangeni"";""Lulangeni"";""Tansanian shilling"";""Tansanian shilling"";""CFA franc"";""Dinar"";""Uganda shilling"";""Uganda shilling"";""Zambian Kwacha"";""Zambabe dollar"""
TOUGH_T2D_GEO_14067031_0_559833072073397908___african_state_capital_currency_NOISE2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Algeria"";""Angola"";""Benin"";""Bostwana"";""Burkina Faso"";""Burundi"";""Burundi"";""Cameroon"";""Cameroon"";""Cape Verde"";""Central African Republic"";""Central African Republic"";""Chad"";""Chad"";""Comoros"";""Congo, Democratic Republic of the"";""Congo, Repulic Of"";""Cote d'Ivoire"";""Dijibouti"";""Dijibouti"";""Egypt"";""Equatorial Guinea"";""Eritrea"";""Ethiopia"";""Gabon"";""Gambia, The"";""Ghana"";""Guinea"";""Guinea-Bissau"";""Kanya"";""Kanya"";""Lesotho"";""Lesotho"";""Liberia"";""Libya"";""Madagascar"";""Madagascar"";""Malawi"";""Mali"";""Mauritania"";""Mauritius"";""Morocco"";""Mozambique"";""Namibia"";""Niger"";""Nigeria"";""Rwanda"";""Rwanda"";""Sao Tome and Principe"";""Senegal"";""Seychelles"";""Sierra Leone"";""Somalia"";""Somalia"";""South Africa"";""Sudan"";""Swaziland"";""Swaziland"";""Tanzania"";""Tanzania"";""Togo"";""Tunisia"";""Uganda"";""Uganda"";""Zambia"";""Zambabwe"""
TOUGH_T2D_GEO_14067031_0_559833072073397908___african_state_capital_currency_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Arabic"";""Portuguese"";""Frencch"";""English"";""Frenchh"";""Runndi"";""Frennch"";""FFrench"";""Eng.."";""Portuguese"";""Frenchh"";""Sangoo"";""Arrabic"";""Frenchh"";""Comoriian"";""Frenchh"";""Frenchh"";""Frenchh"";""Arabiic"";""Frenchh"";""Arabicc"";""Spanishh"";""nan"";""Amharicc"";""French"";""English"";""Englishh"";""Freench"";""Portuguese"";""Swahilii"";""English"";""Sothoo"";""Englishh"";""English"";""Arabic"";""Malagasyy"";""Freench"";""English"";""Frenchh"";""Arabic"";""English"";""Arabicc"";""Portuguese"";""Englishh"";""French"";""Ennglish"";""Rwwanda"";""Frenchh"";""Portuguesee"";""Frenchh"";""nan"";""English"";""Somali"";""Arabic"";""English..."";""Arabic"";""Swazii"";""Engliish"";""Swahilii"";""Ennglish"";""Frennch"";""Arabic"";""Swahili"";""English"";""Englishh"";""Englissh"""
TOUGH_T2D_GEO_14067031_0_559833072073397908___african_state_capital_currency_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,"""Algiers"";""Luanda"";""Porto-Novoo"";""Gaboronee"";""Ouagadougou"";""Bujumbunaa"";""Bujumbuna"";""Yaounnde"";""Yaoundee"";""Praia"";""BBangui"";""Bangui"";""N'Ojamena"";""N'Ojameena"";""Moronii"";""Kinshasaa"";""Brazaaville"";""Abidjaan"";""Djiboutii"";""Djibbouti"";""Cairro"";""Malabo"";""Asmmara"";""Addis Ababaa"";""Libreville"";""Benjul"";""Accra"";""Conakryy"";""Bissauu"";""Nairobi"";""Nairobii"";""Maseru"";""Maseruu"";""Monroviaa"";""Tripolii"";""Antananarivoo"";""Antananarivo"";""Liloongwe"";""Bama Ko"";""Nouakchottt"";""Porto Louiss"";""Rabat"";""Maputoo"";""Windhooek"";""Niamey"";""Lagoss"";""Kagali"";""Kagali"";""Sao Tome"";""Daakar"";""Victoria"";""Freetown"";""Mogadishhu"";""Mogadishu"";""Pretoria"";""Kharttoum"";""Mbabanne"";""Mbabane"";""Dar es Salaamm"";""Dar es Salaamm"";""Lomee"";""Tuniss"";""Kampela"";""Kampelaa"";""Lusakaa"";""Hararee"""
TOUGH_T2D_GEO_14067031_0_559833072073397908___african_state_capital_currency_NOISE2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"""Dinar"";""New Kwaanza"";""CFA franc"";""Pula"";""CFA franc"";""Brundi francc"";""Brundi francc"";""CFA franc"";""CFA francc"";""Escudo"";""CFA francc"";""CFA franc"";""CFA franc"";""CFA franc"";""Comoriian franc"";""CFA francc"";""CFA francc"";""CCFA franc"";""Djib franc"";""Djib fraanc"";""Egyptian, PPound"";""CFA francc"";""Nakkfa"";""Birrr"";""CFA francc"";""Dalasii"";""Cedii"";""Guinean francc"";""Guinea-Bissau pesso"";""Kenya shilling"";""Kenya shillling"";""Malito (Loti))"";""Malito (Loti))"";""Liberian dollarr"";""Libyan dinar"";""Madagasy franc"";""Madagasy francc"";""Malawi Kwacha"";""CFA francc"";""Ouguiya"";""Mouritian rupeee"";""Morrocan dirham"";""Meticall"";""Nambian dollarr"";""CFA francc"";""Nigerrian Naira"";""Rwandan franc"";""Rwandan franc"";""Dobra"";""CFA franc"";""Seychelles rrupee"";""Leoon"";""Someli Shilling"";""Someli Shillingg"";""Randd"";""Sudanese dinarr"";""Lulangeni"";""Lulangeni"";""Tansanian shilling"";""Tansanian shilling"";""CFA francc"";""Dinnar"";""Ugandda shilling"";""Uganda shilliing"";""Zambian Kwacha"";""Zambabe dollar"""
TOUGH_T2D_GEO_39107734_2_2329160387535788734___airports,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Hartsfield-Jackson Atlanta International Airport"";""London Heathrow Airport"";""Beijing Capital International Airport"";""O'Hare International Airport"";""Tokyo International Airport"";""Paris Charles de Gaulle Airport"";""Los Angeles International Airport"";""Dallas-Fort Worth International Airport"";""Frankfurt Airport"";""Denver International Airport"";""Madrid-Barajas Airport"";""John F. Kennedy International Airport"";""Hong Kong International Airport"";""Amsterdam Airport Schiphol"";""Dubai International Airport"";""Suvarnabhumi Airport"";""McCarran International Airport"";""George Bush Intercontinental Airport"";""Phoenix Sky Harbor International Airport"";""San Francisco International Airport"";""Singapore Changi Airport"";""Soekarno-Hatta International Airport"";""Guangzhou Baiyun International Airport"";""Charlotte Douglas International Airport"";""Miami International Airport"";""Leonardo da Vinci Airport"";""Orlando International Airport"";""Sydney Airport"";""Newark Liberty International Airport"";""Munich Airport"";""London Gatwick Airport"";""Minneapolis-Saint Paul International Airport"";""Narita International Airport"";""Shanghai Pudong International Airport"";""Detroit Metropolitan Wayne County Airport"";""Seattle-Tacoma International Airport"";""Philadelphia International Airport"";""Toronto Pearson International Airport"";""Atat?rk International Airport"";""Kuala Lumpur International Airport"";""Seoul Incheon International Airport"";""Barcelona Airport"";""Logan International Airport"";""Indira Gandhi International Airport"";""Melbourne Airport"";""Paris-Orly Airport"";""Shanghai Hongqiao International Airport"";""Chhatrapati Shivaji International Airport"";""Shenzhen Bao'an International Airport"";""Mexico City International Airport"""
TOUGH_T2D_GEO_39107734_2_2329160387535788734___airports_NOISE2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Hartsfield-Jackson Atlanta International Airport"";""London Heathrow Airport"";""Beijing Capital International Airport"";""O'Hare International Airport"";""Tokyo International Airport"";""Paris Charles de Gaulle Airport"";""Los Angeles International Airport"";""Dallas-Fort Worth International Airport"";""Frankfurt Airport"";""Denver International Airport"";""Madrid-Barajas Airport"";""John F. Kennedy International Airport"";""Hong Kong International Airport"";""Amsterdam Airport Schiphol"";""Dubai International Airport"";""Suvarnabhumi Airport"";""McCarran International Airport"";""George Bush Intercontinental Airport"";""Phoenix Sky Harbor International Airport"";""San Francisco International Airport"";""Singapore Changi Airport"";""Soekarno-Hatta International Airport"";""Guangzhou Baiyun International Airport"";""Charlotte Douglas International Airport"";""Miami International Airport"";""Leonardo da Vinci Airport"";""Orlando International Airport"";""Sydney Airport"";""Newark Liberty International Airport"";""Munich Airport"";""London Gatwick Airport"";""Minneapolis-Saint Paul International Airport"";""Narita International Airport"";""Shanghai Pudong International Airport"";""Detroit Metropolitan Wayne County Airport"";""Seattle-Tacoma International Airport"";""Philadelphia International Airport"";""Toronto Pearson International Airport"";""Atat?rk International Airport"";""Kuala Lumpur International Airport"";""Seoul Incheon International Airport"";""Barcelona Airport"";""Logan International Airport"";""Indira Gandhi International Airport"";""Melbourne Airport"";""Paris-Orly Airport"";""Shanghai Hongqiao International Airport"";""Chhatrapati Shivaji International Airport"";""Shenzhen Bao'an International Airport"";""Mexico City International Airport"""
TOUGH_T2D_POL_1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5___parties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"""Conservative"";""Labour"";""Lib-Dem"";""SNP"";""PC"";""Green"";""BNP"";""UKIP"""
TOUGH_T2D_POL_1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5___parties_NOISE2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Conservativee"";""LLabour"";""Lib-Demm"";""SNNP"";""PC"";""Green"";""BNPP"";""UKIP"""
